trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-11-14 09:29:54,3709813214434114,"fraud_Rempel, Gohan and Kertzmann",home,26.33,Robert,Smith,M,4373 Davis St,San Antonio,TX,18732,45.4142,-76.2926,1547253,Artist,1982-11-14,ce44f8e024,1573703994,45.4984,-76.1978,0
2019-12-08 04:43:12,5721760355616014,"fraud_Heller, Moore and Reinger",grocery_pos,32.09,William,Smith,M,7887 Jones St,Houston,TX,22710,42.6961,-88.8328,2320268,Artist,1981-12-08,74f4095780,1575760392,42.8167,-88.9376,0
2020-08-10 14:21:39,9753826038506263,fraud_Nader-Gaylord,personal_care,199.28,Mary,Wilson,M,150 Garcia St,Philadelphia,PA,10143,35.7759,-88.5651,1584064,Doctor,1952-08-10,c57a7f5e47,1597049499,35.9036,-88.7275,0
2020-09-08 16:06:22,8382369325250778,fraud_Glover-Hansen,shopping_pos,43.06,William,Davis,F,585 Rodriguez St,San Diego,CA,46247,43.6377,-70.348,1423851,Salesperson,1972-09-08,ae0038b04d,1599561382,43.7684,-70.4151,0
2019-04-07 04:18:25,3531840351759700,fraud_Reinger Group,travel,153.53,Patricia,Garcia,M,6974 Miller St,Philadelphia,PA,33989,32.0771,-96.3476,1584064,Artist,1998-04-07,312acbe29c,1554590905,32.2283,-96.2688,0
2020-02-08 05:10:51,5143539630783249,fraud_Kunde-Reinger,health_fitness,7.47,Patricia,Johnson,M,6209 Rodriguez St,San Jose,CA,23893,33.4514,-116.3421,1021795,Teacher,1936-02-08,dea57ce513,1581118851,33.6448,-116.1848,0
2019-05-08 14:49:59,9450026180127108,fraud_Bernhard Inc,travel,9.79,Barbara,Jones,M,7232 Williams St,Dallas,TX,39289,33.5908,-96.8883,1343573,Teacher,1991-05-08,c7bf23dd22,1557307199,33.4349,-97.0531,0
2020-09-26 11:36:24,7073663811136818,fraud_Emard-Ullrich,food_dining,185.7,David,Davis,F,7943 Miller St,Philadelphia,PA,93697,44.5936,-76.348,1584064,Doctor,1938-09-27,54732ba4d7,1601100384,44.512,-76.3954,0
2019-08-25 11:25:17,3002200057095274,fraud_Kuhn-Goldner,home,6.42,Mary,Williams,M,8112 Brown St,Dallas,TX,54939,29.0998,-85.0005,1343573,Accountant,1996-08-25,69aee55ddd,1566712517,28.9416,-85.1672,0
2019-02-11 21:45:35,8768003029944201,"fraud_Rempel, Gohan and Kertzmann",gas_transport,8.68,William,Brown,F,1001 Wilson St,Dallas,TX,40999,32.3692,-100.9862,1343573,Accountant,1941-02-11,9e3488b9ab,1549901735,32.4478,-100.8036,0
2019-12-12 10:42:46,9069884023041193,"fraud_Stanton, Kihn and Kuhlman",food_dining,50.73,Mary,Williams,F,4090 Rodriguez St,Chicago,IL,91726,39.0405,-99.7489,2693012,Developer,1974-12-12,bf59333a91,1576127566,38.9404,-99.7366,0
2019-02-10 21:43:53,6233650914110848,fraud_Nader-Gaylord,misc_pos,12.27,Jennifer,Johnson,F,5486 Garcia St,Houston,TX,58033,29.4349,-74.5349,2320268,Engineer,1989-02-10,18179d6625,1549815233,29.5572,-74.6309,0
2020-09-09 05:59:21,5343026163577528,"fraud_Heller, Moore and Reinger",food_dining,6.34,Robert,Davis,M,290 Johnson St,San Antonio,TX,86743,47.9183,-83.1473,1547253,Manager,1979-09-10,5169c9a1ce,1599611361,47.8895,-83.2814,0
2020-06-23 18:40:22,9061775090810374,fraud_Glover-Hansen,misc_pos,23.84,David,Miller,F,6456 Davis St,Los Angeles,CA,42839,41.5269,-91.0136,3979576,Doctor,1999-06-24,c9f83faf52,1592917822,41.4991,-90.9537,0
2019-09-06 12:17:48,3663460786227589,fraud_Ledner-Goodwin,gas_transport,1.54,Elizabeth,Miller,F,2354 Rodriguez St,Chicago,IL,18706,37.6936,-90.7352,2693012,Writer,1972-09-06,83030818f6,1567752468,37.7619,-90.5853,0
2020-03-26 01:49:43,1516712780092109,fraud_Adams-Frazier,grocery_pos,8.28,Barbara,Davis,M,3274 Davis St,Philadelphia,PA,75587,36.4717,-103.2783,1584064,Manager,1943-03-27,8e29ee53ed,1585167583,36.2928,-103.0945,0
2020-08-20 05:00:37,7853349880031266,fraud_Kozey-McGlynn,gas_transport,48.02,John,Jones,F,8859 Williams St,Los Angeles,CA,69127,39.7178,-104.6964,3979576,Doctor,1996-08-20,6086671852,1597879837,39.8125,-104.8294,0
2020-03-08 22:55:45,6317237461026448,fraud_Cruickshank-Mills,shopping_pos,32.96,David,Miller,F,6966 Garcia St,Philadelphia,PA,93045,27.7633,-87.283,1584064,Developer,1965-03-09,aa46c868f4,1583688345,27.9174,-87.2048,0
2020-06-26 02:53:39,3649718382141876,"fraud_Rempel, Gohan and Kertzmann",entertainment,112.38,Barbara,Smith,M,8741 Jones St,Chicago,IL,89948,46.3783,-85.7792,2693012,Writer,1988-06-26,453e0fb477,1593120219,46.5323,-85.8262,0
2020-02-01 21:17:06,4917556393199509,fraud_Glover-Hansen,personal_care,141.82,David,Smith,F,7154 Jones St,San Jose,CA,37440,44.2109,-94.5497,1021795,Writer,1954-02-01,254b5e05c5,1580572026,44.033,-94.6306,0
2020-01-17 14:53:58,4322074282689345,fraud_Bernhard Inc,gas_transport,31.47,Mary,Williams,M,9453 Williams St,Houston,TX,67816,39.114,-101.6794,2320268,Engineer,1962-01-17,67d80862f6,1579253038,39.0021,-101.6205,0
2019-02-16 05:15:45,2289131443617212,fraud_Ledner-Goodwin,food_dining,51.62,Mary,Williams,F,7748 Davis St,Los Angeles,CA,35910,26.6703,-117.6242,3979576,Accountant,1961-02-16,5145b4c507,1550274345,26.6872,-117.5375,0
2020-11-17 16:13:38,8551287523991312,fraud_Kuhn-Goldner,home,12.67,Barbara,Garcia,F,2745 Jones St,Dallas,TX,59990,40.8325,-70.5382,1343573,Developer,1983-11-18,cab8dbd503,1605609818,40.8555,-70.6082,0
2020-12-12 03:10:41,5916174311724587,fraud_Emard-Ullrich,travel,9.74,John,Johnson,F,5697 Jones St,Philadelphia,PA,38590,29.4827,-75.1074,1584064,Engineer,1967-12-13,267e3757e6,1607722841,29.6428,-75.0109,0
2020-02-26 07:57:44,3430899136388290,fraud_Adams-Frazier,grocery_pos,28.51,David,Brown,F,9089 Johnson St,Austin,TX,85505,40.4281,-104.264,978908,Writer,1950-02-26,b193b1e206,1582684064,40.5605,-104.217,0
2019-04-29 11:41:13,3164287718284075,fraud_Kuhn-Goldner,misc_pos,21.11,Patricia,Miller,F,8831 Davis St,Jacksonville,FL,20135,36.4044,-114.6594,911507,Manager,2000-04-29,b5d0541b17,1556518273,36.3855,-114.5117,0
2020-11-13 19:50:54,5011907459624295,fraud_Kling-Simonis,health_fitness,23.19,John,Miller,F,1760 Jones St,Philadelphia,PA,25712,32.417,-96.67,1584064,Salesperson,1941-11-14,dcfeadbc68,1605277254,32.5958,-96.8274,0
2020-03-28 23:57:37,2773978930140203,fraud_Cruickshank-Mills,food_dining,57.39,Robert,Brown,M,4164 Jones St,San Antonio,TX,14214,34.0986,-95.6914,1547253,Developer,1982-03-29,a0e265562d,1585420057,33.9637,-95.5583,0
2020-06-29 02:00:47,9942481976744088,fraud_Glover-Hansen,personal_care,4.63,William,Miller,F,9473 Johnson St,Houston,TX,83984,45.9207,-85.3036,2320268,Doctor,1996-06-29,1ee3802e2b,1593376247,45.976,-85.4167,0
2020-12-12 19:39:35,3085514116029119,fraud_Kozey-McGlynn,health_fitness,47.02,Mary,Wilson,F,6132 Miller St,New York,NY,54332,40.0002,-108.9788,8336817,Artist,1987-12-13,8d0093b31c,1607782175,39.8043,-109.0683,0
2019-01-07 14:18:46,1674990988156285,fraud_Kunde-Reinger,grocery_pos,13.78,Patricia,Rodriguez,F,957 Davis St,Los Angeles,CA,73636,42.2393,-88.0948,3979576,Teacher,1946-01-07,6b9990cd95,1546850926,42.0735,-87.9478,0
2020-01-13 09:08:27,8545820109767134,fraud_Emard-Ullrich,entertainment,11.75,Patricia,Garcia,F,7202 Brown St,San Antonio,TX,86684,28.4793,-70.7816,1547253,Accountant,1956-01-13,91fcabfed9,1578886707,28.3643,-70.5872,0
2019-04-13 09:36:14,6016974692129199,"fraud_Heller, Moore and Reinger",entertainment,26.61,John,Smith,M,4231 Smith St,Los Angeles,CA,89904,42.5541,-110.5233,3979576,Developer,1943-04-13,90547c6e75,1555128374,42.4775,-110.6894,0
2020-07-28 03:47:38,6478147632131671,fraud_Cruickshank-Mills,shopping_net,315.56,David,Wilson,M,6318 Rodriguez St,Phoenix,AZ,87790,35.7827,-117.7181,1680992,Engineer,1936-07-28,8d509224ce,1595888258,35.0986,-114.4898,1
2019-12-04 01:56:38,5140280500622536,fraud_Bauch-Goldner,grocery_net,39.97,Jennifer,Rodriguez,F,7454 Williams St,Chicago,IL,78524,47.2319,-97.6649,2693012,Nurse,2001-12-04,46f0e8c3ed,1575404798,47.1651,-97.5824,0
2020-08-27 00:38:57,4842291703649950,"fraud_Haley, Jewess and Bechtelar",food_dining,49.57,Jennifer,Johnson,M,3801 Smith St,Austin,TX,73580,46.5748,-102.0363,978908,Nurse,1980-08-27,d83cd98ea6,1598468937,46.7081,-102.2328,0
2020-04-17 12:34:10,9956957484814883,fraud_Bauch-Goldner,travel,17.97,Robert,Williams,M,1852 Jones St,New York,NY,74712,34.9658,-93.4786,8336817,Writer,1999-04-18,81949af71a,1587107050,35.1516,-93.5633,0
2019-06-15 02:29:17,2082544513577350,fraud_Glover-Hansen,grocery_net,43.8,Jennifer,Williams,F,1602 Wilson St,Phoenix,AZ,11508,34.8614,-103.015,1680992,Manager,1990-06-15,e78e211e32,1560545957,34.7003,-102.8459,0
2019-02-19 00:16:28,8485391401693333,fraud_Emard-Ullrich,misc_pos,180.89,Mary,Miller,M,4919 Davis St,San Diego,CA,84188,46.7321,-115.0766,1423851,Teacher,1997-02-19,275fffd917,1550515588,46.9071,-115.1773,0
2020-06-17 03:08:33,2614132422932493,fraud_Kunde-Reinger,grocery_net,90.08,Patricia,Smith,F,2956 Wilson St,San Jose,CA,48321,26.5081,-105.2337,1021795,Writer,1949-06-18,1d875aec50,1592343513,26.6195,-105.1928,0
2020-04-29 12:16:11,3707647600345889,"fraud_Rempel, Gohan and Kertzmann",health_fitness,8.74,Barbara,Wilson,M,4240 Smith St,Dallas,TX,78259,36.7616,-96.5413,1343573,Accountant,1960-04-29,4ef6884a4e,1588142771,36.6383,-96.661,0
2020-08-27 13:10:42,7180356327138945,fraud_Adams-Frazier,gas_transport,29.99,Barbara,Wilson,F,1644 Johnson St,Los Angeles,CA,28199,26.1278,-110.963,3979576,Doctor,2002-08-28,92e76e4ffa,1598514042,26.1407,-111.0931,0
2020-03-04 07:44:02,7494703170918589,fraud_Emard-Ullrich,misc_pos,140.87,Robert,Jones,F,1518 Wilson St,Austin,TX,84295,45.5242,-84.1302,978908,Engineer,1979-03-05,938ec42a85,1583288042,45.5007,-83.9844,0
2020-11-28 04:32:52,3575206220612399,fraud_Cruickshank-Mills,misc_pos,8.46,Elizabeth,Williams,M,3304 Wilson St,Phoenix,AZ,53015,41.3545,-95.7505,1680992,Doctor,1940-11-28,891869dacf,1606518172,41.4496,-95.8945,0
2019-07-17 13:29:48,8725306719439325,"fraud_Heller, Moore and Reinger",home,66.55,Robert,Miller,M,9343 Smith St,San Antonio,TX,73607,29.7124,-105.1508,1547253,Writer,1999-07-17,9ff56805f3,1563350388,29.804,-105.0656,0
2020-08-19 10:24:26,8791463377269531,fraud_Kunde-Reinger,home,22.13,Elizabeth,Williams,M,4926 Jones St,New York,NY,79509,31.8578,-117.8726,8336817,Developer,1946-08-20,c5012d30ed,1597812866,32.0073,-117.7801,0
2019-09-02 00:25:25,3148769558971908,fraud_Glover-Hansen,shopping_pos,5.75,Elizabeth,Williams,F,5763 Davis St,New York,NY,51573,28.0235,-95.5484,8336817,Developer,1954-09-02,6762ed1b28,1567364125,28.0935,-95.5016,0
2019-03-01 22:26:07,5712114442526527,fraud_Glover-Hansen,grocery_pos,229.55,Barbara,Miller,M,7485 Wilson St,New York,NY,62558,37.8755,-94.0308,8336817,Developer,1959-03-01,8bc115deb7,1551459367,38.0406,-93.8524,0
2020-09-08 10:58:14,7801284079898300,fraud_Kozey-McGlynn,shopping_pos,30.35,William,Rodriguez,F,700 Williams St,Houston,TX,84046,39.5446,-104.4831,2320268,Teacher,2000-09-08,286747fe2a,1599542894,39.6824,-104.2966,0
2019-03-03 07:18:00,3627532256232377,fraud_Cruickshank-Mills,home,4.72,Elizabeth,Johnson,M,3546 Garcia St,Jacksonville,FL,16982,31.7475,-105.2952,911507,Engineer,1942-03-03,c09ed33e2e,1551577680,31.6679,-105.4823,0
2019-02-17 00:17:56,2179471229197123,"fraud_Rempel, Gohan and Kertzmann",health_fitness,146.14,Robert,Wilson,M,8856 Rodriguez St,San Antonio,TX,57292,41.7757,-105.7198,1547253,Engineer,1954-02-17,4830ba48a7,1550342876,41.6203,-105.5907,0
2020-01-23 01:51:25,3558287501747625,fraud_Bauch-Goldner,shopping_net,34.71,Michael,Smith,M,4137 Wilson St,San Jose,CA,27241,37.4934,-88.7407,1021795,Manager,1978-01-23,b1cc196e81,1579724485,37.1588,-88.0611,0
2020-07-01 19:34:17,9694748815629847,fraud_Ledner-Goodwin,grocery_pos,1.03,Patricia,Williams,M,4103 Williams St,Philadelphia,PA,13728,39.4006,-78.8681,1584064,Nurse,1994-07-02,8e1ab84c7a,1593612257,39.3084,-78.8327,0
2019-11-16 08:46:01,1601617649057847,fraud_Nader-Gaylord,misc_net,8.56,Jennifer,Johnson,M,4218 Rodriguez St,Phoenix,AZ,88595,31.954,-78.7541,1680992,Salesperson,1959-11-16,bbf5553c0b,1573874161,31.7848,-78.9221,0
2019-01-24 18:00:48,2855431760075408,"fraud_Rempel, Gohan and Kertzmann",health_fitness,10.55,Barbara,Brown,M,4557 Williams St,New York,NY,35120,42.9031,-76.9684,8336817,Salesperson,1996-01-25,506de0f263,1548333048,42.8708,-77.1391,0
2019-02-24 06:30:52,3339319128898816,fraud_Kozey-McGlynn,travel,44.79,David,Davis,M,1735 Rodriguez St,Jacksonville,FL,92097,44.9935,-110.6596,911507,Manager,1937-02-24,4b082549e9,1550970052,45.0119,-110.6033,0
2020-09-28 00:23:24,9743418256233663,fraud_Kozey-McGlynn,home,24.23,David,Rodriguez,F,1114 Davis St,Dallas,TX,96816,37.6698,-102.7869,1343573,Writer,1976-09-28,9f3bb81aeb,1601232804,37.6534,-102.9516,0
2019-12-03 04:23:48,8006515648160359,fraud_Bauch-Goldner,entertainment,64.57,Jennifer,Wilson,F,3772 Garcia St,San Diego,CA,38025,40.0143,-101.642,1423851,Developer,1998-12-03,4b8e85d839,1575327228,40.196,-101.6049,0
2019-03-16 12:32:10,8020673235053261,fraud_Kling-Simonis,misc_net,24.3,Patricia,Wilson,F,4955 Miller St,Dallas,TX,62389,37.5558,-70.3227,1343573,Manager,1982-03-16,b09bc6887f,1552719730,37.5455,-70.1793,0
2020-01-19 20:49:58,4586275545771625,fraud_Adams-Frazier,food_dining,186.79,William,Wilson,M,8045 Jones St,Dallas,TX,74074,35.9322,-104.1922,1343573,Artist,1952-01-19,75406a551d,1579447198,35.8209,-104.3396,0
2019-05-12 19:04:49,4756531480773963,"fraud_Heller, Moore and Reinger",gas_transport,17.27,Barbara,Miller,M,1750 Jones St,San Jose,CA,15990,33.3182,-105.2537,1021795,Artist,1984-05-12,d2b4d79aae,1557668089,33.2662,-105.0915,0
2020-01-21 01:50:31,5911390655943422,fraud_Ledner-Goodwin,kids_pets,21.65,William,Johnson,M,4394 Williams St,San Diego,CA,46748,38.7245,-109.4318,1423851,Writer,1950-01-21,2a3452cacc,1579551631,38.6463,-109.241,0
2020-07-27 03:32:31,1706961901322261,fraud_Adams-Frazier,health_fitness,13.57,Robert,Miller,F,8712 Rodriguez St,Phoenix,AZ,36559,31.1373,-111.4781,1680992,Manager,1941-07-28,cc03732e4f,1595800951,31.0483,-111.6666,0
2019-06-27 03:47:44,7752677934584077,"fraud_Haley, Jewess and Bechtelar",home,11.91,Robert,Miller,M,7318 Williams St,Houston,TX,67360,44.3283,-104.6816,2320268,Accountant,1992-06-27,25ce173f99,1561587464,44.3101,-104.6547,0
2020-01-04 15:08:17,3728401225810908,fraud_Kling-Simonis,shopping_net,20.91,Michael,Johnson,M,1013 Miller St,Philadelphia,PA,42398,41.2303,-106.6159,1584064,Doctor,1976-01-04,6445710725,1578130697,41.4263,-106.5632,0
2019-07-26 15:55:05,5076293809787535,fraud_Adams-Frazier,misc_net,152.84,David,Davis,M,3963 Brown St,San Antonio,TX,75025,27.7916,-99.8723,1547253,Doctor,1967-07-26,50b3cf81f6,1564136705,27.7186,-99.8155,0
2020-04-14 20:45:25,6621265886417573,fraud_Cruickshank-Mills,food_dining,133.79,David,Jones,M,3852 Smith St,Jacksonville,FL,87766,29.6803,-100.3526,911507,Nurse,1957-04-15,d11906c9c5,1586877325,29.5962,-100.1613,0
2020-11-26 22:53:06,3587241742101091,"fraud_Stanton, Kihn and Kuhlman",personal_care,88.92,Jennifer,Smith,M,2039 Brown St,Los Angeles,CA,41488,36.6178,-89.9098,3979576,Nurse,1979-11-27,5c2738874f,1606411386,36.4395,-89.894,0
2020-01-29 22:20:31,3115822258731392,fraud_Nader-Gaylord,grocery_net,121.48,Robert,Johnson,M,1338 Davis St,San Diego,CA,37007,32.764,-102.4114,1423851,Teacher,1992-01-29,d00b3d6cea,1580316631,32.9423,-102.6105,0
2019-05-19 21:35:28,5534480901187780,fraud_Kuhn-Goldner,home,29.29,Patricia,Rodriguez,M,3772 Wilson St,New York,NY,93407,41.8781,-106.831,8336817,Engineer,1952-05-19,d700342c02,1558281928,41.966,-106.6607,0
2019-07-16 11:58:36,4585485143273614,fraud_Nader-Gaylord,personal_care,49.87,William,Brown,M,5153 Williams St,San Antonio,TX,16669,46.7465,-96.876,1547253,Artist,1989-07-16,2364b506b9,1563258516,46.734,-96.7071,0
2019-06-03 14:07:38,4763429796922642,"fraud_Rempel, Gohan and Kertzmann",entertainment,76.0,Robert,Williams,F,3968 Garcia St,Dallas,TX,70197,30.7078,-73.4924,1343573,Developer,1961-06-03,47edca076d,1559551058,30.8499,-73.3553,0
2020-08-17 22:59:40,1390259313040800,"fraud_Heller, Moore and Reinger",kids_pets,92.86,Barbara,Johnson,M,7372 Jones St,New York,NY,49238,42.2161,-118.5155,8336817,Manager,1940-08-17,2e43e8154c,1597685380,42.0551,-118.6821,0
2020-09-06 13:55:04,2282653430305000,fraud_Bernhard Inc,misc_net,10.94,Patricia,Miller,F,7437 Johnson St,Houston,TX,76545,25.53,-90.5465,2320268,Accountant,1964-09-06,a37f7ae33f,1599380704,25.4794,-90.6687,0
2020-08-15 01:31:42,4603538692062899,"fraud_Stanton, Kihn and Kuhlman",gas_transport,48.13,William,Brown,M,4049 Miller St,Dallas,TX,83301,41.33,-107.17,1343573,Teacher,1954-08-16,6f51a6d824,1597435302,41.1496,-107.155,0
2020-09-03 00:25:35,5734354215590609,fraud_Cruickshank-Mills,gas_transport,1336.04,Elizabeth,Brown,M,4879 Rodriguez St,Los Angeles,CA,37679,27.9723,-113.5489,3979576,Artist,1984-09-03,5bbfc6e495,1599072935,27.8574,-113.6228,0
2020-04-05 17:40:30,9566101429940206,fraud_Ledner-Goodwin,entertainment,24.81,Mary,Wilson,M,3319 Williams St,San Antonio,TX,80466,26.1841,-72.8026,1547253,Developer,1956-04-05,418dd04bbc,1586088630,26.2064,-72.6377,0
2019-09-29 06:08:02,5137969085049760,fraud_Cruickshank-Mills,personal_care,16.01,Elizabeth,Garcia,F,887 Jones St,Dallas,TX,52658,44.5866,-109.4393,1343573,Writer,1937-09-29,18284fa1b4,1569717482,44.7135,-109.4245,0
2019-01-12 01:12:57,5692277761911323,"fraud_Haley, Jewess and Bechtelar",health_fitness,32.02,William,Garcia,M,1427 Wilson St,San Antonio,TX,70760,44.2787,-109.8289,1547253,Developer,1980-01-13,d4fdd4d90d,1547235777,41.0545,-111.5962,0
2020-12-02 21:29:06,9317347945784081,"fraud_Stanton, Kihn and Kuhlman",travel,9.44,Mary,Johnson,F,2823 Davis St,Philadelphia,PA,43572,31.06,-107.7462,1584064,Artist,1975-12-03,cbe830620e,1606924746,30.9102,-107.707,0
2020-07-16 09:23:44,9237065406638169,fraud_Bernhard Inc,personal_care,15.79,Michael,Brown,M,2263 Brown St,Austin,TX,69523,43.0127,-116.9454,978908,Salesperson,1948-07-16,74b46572af,1594871624,42.8581,-116.8899,0
2020-11-23 17:24:36,5650627931530523,fraud_Kozey-McGlynn,grocery_pos,19.6,Jennifer,Williams,M,5714 Johnson St,San Jose,CA,39995,29.6521,-84.8746,1021795,Artist,1941-11-24,1eab981e93,1606132476,29.5709,-84.9251,0
2020-06-12 06:59:26,4675087688928542,fraud_Kozey-McGlynn,home,8.99,Jennifer,Garcia,F,7865 Brown St,Austin,TX,18647,47.2947,-81.5237,978908,Manager,1972-06-12,e00c6a2af7,1591925366,47.1274,-81.502,0
2019-06-15 18:03:02,5186340289569940,fraud_Nader-Gaylord,misc_net,1.9,William,Williams,F,4200 Williams St,San Diego,CA,57652,37.1376,-104.277,1423851,Nurse,1987-06-15,1789ec890e,1560601982,40.5463,-102.7662,1
2020-07-26 02:59:59,9437766497381882,"fraud_Heller, Moore and Reinger",grocery_pos,27.41,Barbara,Johnson,F,1809 Williams St,Houston,TX,48885,30.8626,-82.7944,2320268,Salesperson,1984-07-26,e824aeb807,1595712599,30.8225,-82.815,0
2020-02-17 15:17:10,6477883146089816,fraud_Kling-Simonis,misc_pos,39.48,Elizabeth,Johnson,F,687 Rodriguez St,Philadelphia,PA,24232,32.0981,-98.3384,1584064,Teacher,1958-02-17,4ad0e97b42,1581932830,32.2915,-98.185,0
2020-01-31 02:11:03,5395404154226315,"fraud_Rempel, Gohan and Kertzmann",grocery_pos,105.71,David,Smith,M,7067 Johnson St,San Antonio,TX,59307,27.1697,-84.1698,1547253,Artist,1952-01-31,7c8b8351c5,1580416863,27.0346,-84.2231,0
2019-03-07 19:38:29,1853939691722883,fraud_Bernhard Inc,entertainment,55.5,Mary,Davis,M,5931 Brown St,Philadelphia,PA,94087,45.1051,-85.1318,1584064,Nurse,1949-03-07,33186be36c,1551967709,45.0359,-85.1884,0
2020-12-16 00:12:00,9653054247054581,fraud_Nader-Gaylord,entertainment,2.84,Patricia,Smith,M,1553 Wilson St,Phoenix,AZ,83620,45.6733,-82.5712,1680992,Artist,1995-12-17,64842d9484,1608057720,45.6203,-82.4375,0
2020-12-21 19:03:17,6514861683421053,"fraud_Stanton, Kihn and Kuhlman",shopping_pos,30.49,William,Brown,F,9718 Garcia St,Philadelphia,PA,49659,39.945,-96.5753,1584064,Salesperson,1951-12-22,d0ece9c5bb,1608557597,39.9231,-96.5864,0
2020-12-15 02:31:52,8369539930924056,fraud_Emard-Ullrich,travel,14.61,David,Brown,F,3459 Garcia St,Austin,TX,36914,29.1017,-111.9133,978908,Teacher,1944-12-15,bb65dd65ef,1607979712,31.3218,-111.2859,1
2020-11-20 21:28:21,1944765004526823,fraud_Glover-Hansen,personal_care,55.59,John,Brown,M,9940 Jones St,Jacksonville,FL,78234,42.511,-82.8007,911507,Developer,1989-11-21,9fd917294a,1605887901,42.4784,-82.6941,0
2019-10-23 22:44:59,6603455999237901,fraud_Kozey-McGlynn,misc_pos,87.27,John,Brown,F,2273 Miller St,Los Angeles,CA,91552,47.8262,-115.6122,3979576,Accountant,1987-10-23,be041b514d,1571850899,47.9353,-115.4904,0
2019-08-18 18:12:48,6673530365597511,fraud_Emard-Ullrich,entertainment,54.25,William,Miller,F,1717 Smith St,Austin,TX,11899,33.191,-104.4393,978908,Developer,1976-08-18,3bd15b11b3,1566132168,33.1324,-104.4209,0
2019-10-13 01:09:53,9040119075107166,fraud_Nader-Gaylord,misc_net,193.34,Mary,Johnson,M,8905 Miller St,Chicago,IL,32791,26.3741,-106.202,2693012,Artist,1935-10-13,e2e55d103d,1570909193,26.5014,-106.0585,0
2020-01-15 20:14:11,3686969626764661,fraud_Cruickshank-Mills,entertainment,8.58,Robert,Garcia,M,3017 Johnson St,Chicago,IL,79901,34.8001,-94.0601,2693012,Accountant,1954-01-15,ae5f327509,1579099451,34.7838,-93.9189,0
2020-02-10 04:14:08,1230303921059771,fraud_Emard-Ullrich,health_fitness,12.82,Jennifer,Johnson,M,3546 Wilson St,Houston,TX,43386,39.9605,-117.8737,2320268,Artist,1993-02-10,2567b303ec,1581288248,39.8132,-117.704,0
2020-06-15 02:22:51,4162323363850613,fraud_Kozey-McGlynn,grocery_pos,20.06,David,Jones,M,4642 Rodriguez St,New York,NY,35809,30.7941,-110.7081,8336817,Developer,1996-06-15,1ec24db3d5,1592167971,30.8598,-110.7233,0
2020-05-22 20:17:02,8384063488193072,fraud_Reinger Group,grocery_net,125.82,Mary,Miller,F,7276 Jones St,Chicago,IL,16282,28.8703,-97.907,2693012,Accountant,1955-05-23,6898866fd7,1590158822,29.0446,-97.9934,0
2020-06-07 03:34:46,3570016232773821,fraud_Kuhn-Goldner,kids_pets,87.81,Barbara,Miller,F,2669 Miller St,San Antonio,TX,57620,30.2614,-80.0869,1547253,Developer,1939-06-08,902cc961ea,1591481086,30.2722,-79.9887,0
2019-11-13 20:56:47,7061098516105705,fraud_Cruickshank-Mills,grocery_pos,54.52,Patricia,Smith,F,5797 Miller St,New York,NY,87974,43.0681,-90.3336,8336817,Engineer,1975-11-13,4b5c37f930,1573658807,43.2471,-90.2973,0
